"Date","Type","Category","Subcategory","Vendor","Payment","Currency","Amount","Note","ID"
"22/08/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-17.0",,"1104F0FA-2667-44B2-AC4A-2A385CA17CDE"
"22/08/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-100.0",,"E78A82D5-5564-4561-A86D-A84C1F4EBFE9"
"22/08/2017","Rudík","Household","Groceries","None","Debit Card","CZK","-110.0",,"74CC0CAC-FF75-4854-BF39-137846AF2926"
"23/08/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-66.0",,"476C7EAF-953A-4163-8AA7-CAB205E7F5DF"
"24/08/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-17.0",,"1D1CC212-CD2D-44A9-ACC5-6A9BB7D83ECA"
"24/08/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-180.0",,"13459B22-D0B0-4B24-9FD3-27ED7460F0B9"
"24/08/2017","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-88.0",,"8BE9677C-8ED8-4752-86FC-55FDD5FE7CE6"
"25/08/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-146.0",,"91451E88-C3C3-4364-B0CF-9F2CDA68B04E"
"25/08/2017","Rudík","Entertainment","Apps & Games","Steam","Debit Card","CZK","-522.34","EUR: 20,00 €
Exchange rate: 26.1168","06D2007B-9F2B-4842-8412-02FA57D7C58C"
"25/08/2017","Rudík","Meals","Restaurant","None","Debit Card","CZK","-280.0",,"A9924C94-C099-4738-A012-87BDC0F2181A"
"26/08/2017","Rudík","Household","Groceries","Lidl","Cash","CZK","-470.0",,"B6835524-8BB1-436D-88D7-1A775FC7F068"
"26/08/2017","Rudík","Sport","Equipment","Lidl","Debit Card","CZK","-250.0",,"C0E2C559-518F-43CB-A246-D3642C215970"
"28/08/2017","Rudík","Sport","Equipment","None","Debit Card","CZK","-110.0",,"82FAE7B8-6C85-4E97-9A05-4BFF723F68E0"
"28/08/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-154.0",,"9C87CD51-22DB-4AA2-8D6A-39C229A21CE6"
"29/08/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-17.0",,"068F0943-0DA6-4D9D-ADF7-569063F0F3A7"
"29/08/2017","Rudík","Personal","Gifts","None","Debit Card","CZK","-4200.0","Polar katka","A79C8AAB-AAC0-4D7E-903C-1C2BAC828232"
"30/08/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-113.0",,"8B5C0D82-FAF6-4D47-923E-3A9F483BF971"
"31/08/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-200.0",,"A3BF5EFE-EC07-415B-9A13-EEE4105EB841"
"31/08/2017","Rudík","Sport","Fees","None","Debit Card","CZK","-109.0",,"FCD5824B-BB0D-4466-86CB-56182C0CF468"
"31/08/2017","Rudík","Household","Groceries","None","Debit Card","CZK","-173.0",,"6A79715A-A754-4C06-93CF-A575F82CD11D"
"31/08/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-70.0",,"4CF43990-C661-4689-B998-24027187F067"
"31/08/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-70.0",,"035FD9D5-A3F9-4CA9-AF06-0C85EAB75A5B"
"31/08/2017","Rudík","Personal","Gifts","None","Debit Card","CZK","-89.0",,"7CCA093C-4A14-45DA-B10E-596DDE693654"
"31/08/2017","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-140.0",,"95160809-103A-421B-91EF-B9C10A789A3A"
"01/09/2017","Rudík","Household","Medicine","None","Debit Card","CZK","-428.0",,"449C6FE3-B822-4BC1-A331-E53548DD12D3"
"01/09/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-110.0",,"25B2D2D0-E0DE-499F-B186-EF3DDCE7BA5E"
"01/09/2017","Rudík","Sport","Fees","None","Debit Card","CZK","-200.0","Joga","C8936AFC-9725-4CD7-A7CE-93C83B0D6C7F"
"01/09/2017","Rudík","Household","Groceries","None","Debit Card","CZK","-147.0",,"6B25FA02-F0B8-449B-9901-D58674FC4346"
"02/09/2017","Rudík","Investments","Insurance","Aegon","Account Transfer","CZK","-1150.0",,"2B78D7C8-0F81-4368-A358-2E390103D487"
"03/09/2017","Rudík","Household","Medicine","None","Debit Card","CZK","-4000.0","Porodnice","2F39F71D-DE7F-4D47-8D33-B01139B93683"
"04/09/2017","Rudík","Household","Other","None","Debit Card","CZK","-89.0",,"387FA0C5-9974-48E0-BA5A-44BC0FB8853F"
"04/09/2017","Rudík","Household","Groceries","Albert","Debit Card","CZK","-787.0",,"E74DD95E-ED81-4120-AC31-A7CE89366BB7"
"05/09/2017","Rudík","Household","Groceries","None","Debit Card","CZK","-80.0",,"B859F594-75D2-41E9-90E4-3B1FA04DEAD4"
"06/09/2017","Rudík","Personal","Other","None","Debit Card","CZK","-404.0","Office","F2530E1E-287E-471E-93EC-F037F36921D1"
"06/09/2017","Rudík","Household","Medicine","None","Debit Card","CZK","-145.0",,"134E5D11-8281-4AFF-8577-70292A63E99C"
"06/09/2017","Rudík","Household","Groceries","None","Debit Card","CZK","-236.0",,"FA35229C-7B6B-4A35-B958-C02F522F2B8F"
"06/09/2017","Rudík","Household","Groceries","Albert","Debit Card","CZK","-271.0",,"B4B8F587-634C-4A6F-9EBB-C92DDCDF609C"
"06/09/2017","Rudík","Personal","Gifts","None","Debit Card","CZK","-647.0",,"C77DEDB6-22FC-4859-91B5-CC88F8CD0EFB"
"07/09/2017","Rudík","Personal","Gifts","None","Debit Card","CZK","-286.0",,"A5D18B0C-7C47-4716-9E2C-D3EA0509D678"
"07/09/2017","Rudík","Meals","Restaurant","Miomi","Debit Card","CZK","-299.0",,"B5D9472C-7B29-43DA-9546-50C6B5C5CB9D"
"10/09/2017","Rudík","Electronics","Computer & computer stuff","Alza","Debit Card","CZK","-229.0",,"83B7B798-1A10-4D72-8465-69B25EAA1192"
"10/09/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-85.0",,"553EDD41-41D0-4A18-A433-61B8FD1D3833"
"10/09/2017","Rudík","Household","Groceries","Albert","Debit Card","CZK","-385.0",,"F77CEC3F-4CE4-4F01-AF92-A5CAEBD75B58"
"11/09/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-85.0",,"60D99C25-9D7E-4D5E-9BDA-72A0697FEE96"
"11/09/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-70.0",,"1B3D168C-1119-4215-8C43-97F4875FF444"
"12/09/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-28.0",,"252AC0BF-1B7F-4201-AA5B-BF90DAC46376"
"12/09/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-90.0",,"05BB5B26-D6FC-4E54-BDCA-A06CC0B956E5"
"12/09/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-17.0",,"5386C61F-2B5E-494F-826C-2B4FBA08F094"
"12/09/2017","Rudík","Household","Medicine","None","Debit Card","CZK","-769.0","Braun","80BF2A7A-99D3-4FB4-9373-6A13570F4C2A"
"12/09/2017","Rudík","Household","Groceries","None","Debit Card","CZK","-193.0",,"650CD427-13EE-43D9-ADC9-50027075622F"
"13/09/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-180.0",,"E23F412D-870A-45E7-B0F2-03E1DC3A9A61"
"13/09/2017","Rudík","Sport","Fees","None","Debit Card","CZK","-2000.0",,"FF99E660-E889-4207-8B0F-D9B19B5E237B"
"13/09/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-38.0",,"C4719D3D-A35D-45A8-B278-55ABA1D10493"
"14/09/2017","Rudík","Household","Medicine","None","Debit Card","CZK","-99.0",,"4F8302B2-D3E8-4C6A-B941-BD700E24E853"
"14/09/2017","Rudík","Income","Salary","None","Debit Card","CZK","54400.0",,"23C8D2F0-AB50-42BF-AA52-49BC72B77876"
"14/09/2017","Rudík","Income","Salary","None","Debit Card","CZK","1575.0",,"F6E1A51C-2A7C-4EC5-8E81-4C735BBDAF51"
"14/09/2017","Rudík","Household","Furniture & Equipments","None","Debit Card","CZK","-1050.0","Lampa","4F5859E0-0B84-4224-9A90-FEC4B5135A37"
"15/09/2017","Rudík","Car","Loan","None","Debit Card","CZK","-3797.0",,"2C232FA5-3674-4B33-8E57-CC3B5DF6A3C8"
"15/09/2017","Rudík","Household","Mortgage","KB","Direct Debit","CZK","-7603.0",,"FBD1FF48-1DFA-42DF-B388-DA76E1551FDE"
"15/09/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-85.0",,"8BEACD89-B816-4505-A279-C1BE7387DE36"
"15/09/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-70.0",,"C82E940E-3CD0-4717-92BB-6CDD489D8B41"
"15/09/2017","Rudík","Entertainment","Books & Magazines","None","Debit Card","CZK","-89.0",,"9CC8CDAC-64E1-4E62-9094-36C9C9A25671"
"15/09/2017","Rudík","Household","Groceries","Albert","Debit Card","CZK","-167.0",,"6395AA21-29D9-4792-AFA0-5BB5A9962956"
"16/09/2017","Rudík","Household","Groceries","None","Debit Card","CZK","-101.0",,"B9E90731-8163-4119-AFE4-896D958FE3AE"
"16/09/2017","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-420.0",,"F563A327-D16E-4972-BE83-57E291DE7951"
"17/09/2017","Rudík","Household","Furniture & Equipments","Hornbach","Debit Card","CZK","-758.0","Tapety","807809AE-D2B3-49F3-A897-BD44D9AA8601"
"18/09/2017","Rudík","Investments","Insurance","AXA","Debit Card","CZK","-977.0",,"5468E4E8-9219-4523-8351-F591341D74E5"
"18/09/2017","Rudík","Investments","Investments","Česká Spořitelna","Account Transfer","CZK","-3000.0","Cs realestate fund","9AB52CC6-69C3-47A9-9F40-EB77DCC83565"
"18/09/2017","Rudík","Investments","Pension","None","Account Transfer","CZK","-1000.0",,"2A67EB40-69F1-453D-AD6E-7244D7C3F014"
"18/09/2017","Rudík","Income","Other","None","Debit Card","CZK","3500.0",,"EC30EDFC-E5A2-4E52-8E51-66B5DC03E05E"
"18/09/2017","Rudík","Household","Maintenance & Repairs","None","Debit Card","CZK","-127.0",,"7D980370-7D0C-44E2-BA84-E342E3D258A2"
"18/09/2017","Rudík","Investments","Investments","Conseq","Account Transfer","CZK","-3500.0",,"D2C63A15-4C63-4162-9EA0-21EA172B0A78"
"18/09/2017","Rudík","Household","Services & Other fees","None","Account Transfer","CZK","-4281.0",,"FEC3F22A-0227-4A17-AF69-9C0E8C1571F9"
"18/09/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-79.0",,"D72FD40F-9348-45A2-8D7D-8395E81DC795"
"18/09/2017","Rudík","Personal","Other","None","Debit Card","CZK","-58.0",,"CB1458EC-90BA-4440-8CFD-23B6F604AD2C"
"20/09/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-32.0",,"6B12B755-AD85-42EC-93BE-EBBBCA7E41B3"
"20/09/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-79.0",,"062648BC-003B-46D4-AF64-EFBAECB0EAD2"
"21/09/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-150.0",,"74B3B4D1-84EA-4F8E-8242-82524FF17906"
"21/09/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-17.0",,"0A9115BD-8FC3-417C-AFC0-031ABB433260"
"21/09/2017","Rudík","Household","Garden","None","Cash","CZK","-13000.0",,"91ABF92F-FD75-4DF2-B64B-2B81C0A35990"
"23/09/2017","Rudík","Household","Furniture & Equipments","Ikea","Debit Card","CZK","-2911.0",,"2BD0811E-03C8-4AF6-B3A5-0DCB918FDB3A"
"23/09/2017","Rudík","Household","Furniture & Equipments","None","Debit Card","CZK","-94.0",,"0DCDB0B7-D8F4-425D-B377-955527FB2376"
"23/09/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-210.0",,"06F4EDAC-693B-4B76-B779-CD9620CC4FD2"
"23/09/2017","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-40.0",,"1EACC82C-5DE6-4986-AFBC-F3981D6B34A3"
"23/09/2017","Rudík","Entertainment","Other","None","Debit Card","CZK","-200.0","Sazka","37080B0B-38F9-4E7A-8F76-BB6C90915AA6"
"25/09/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-34.0",,"BE00DF7A-909A-4514-94E8-FFC76813BBB7"
"25/09/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-165.0",,"86A7EC38-1E5B-49F3-8E8C-D6E5540A8DEA"
"26/09/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-34.0",,"71165B4F-CF47-4EA5-8BF6-7CF030F01A04"
"26/09/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-91.0",,"6BEBD05B-DCC1-42B1-9E7C-3AC4B992080B"
"27/09/2017","Rudík","Household","Furniture & Equipments","None","Debit Card","CZK","-700.0","Perinka+povleceni","3A73E95F-95A4-4DEC-BC3E-69328DC8B1E9"
"27/09/2017","Rudík","Personal","Gifts","None","Debit Card","CZK","-218.0",,"B115494A-729A-4D79-8AC7-6FEC9E04854B"
"28/09/2017","Rudík","Car","Fuel","Shell","Debit Card","CZK","-1234.0",,"B9891DA7-D1D5-4BA6-955A-3AFC05602DF2"
"29/09/2017","Rudík","Household","Garden","Hornbach","Debit Card","CZK","-852.0",,"DA566676-67ED-4406-A45D-7D0737CE2A4B"
"29/09/2017","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-224.0",,"D65F35A8-C2F4-4DB3-97E7-DC849862F1C1"
"30/09/2017","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-146.0",,"25C6E867-BA0A-4790-A249-CB3C3127DCDA"
"30/09/2017","Rudík","Household","Garden","None","Debit Card","CZK","-500.0","Poplatek","38D397AC-D20C-4DEE-BC5B-0E1E6E1E999C"
"30/09/2017","Rudík","Household","Groceries","Albert","Debit Card","CZK","-224.0",,"5B5F7F22-D7E5-42A5-BDC6-1A5989920AF6"
"30/09/2017","Rudík","Sport","Fees","None","Debit Card","CZK","-355.0","Sauna","68BE9086-F148-425D-9EF5-9B1B01266777"
"01/10/2017","Rudík","Car","Fuel","Shell","Debit Card","CZK","-949.0",,"D26A418B-B74F-4BE5-9246-FE18EEB9C5D2"
"01/10/2017","Rudík","Car","Other","None","Debit Card","CZK","-50.0",,"CAE69B52-C59C-4275-9A31-F024A81E344B"
"02/10/2017","Rudík","Investments","Insurance","Aegon","Account Transfer","CZK","-1150.0",,"BF935604-958E-47F1-A54F-1CCC0D756FBE"
"02/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-85.0",,"9A2767F7-CEF9-4528-BF34-21DCE320CFBE"
"03/10/2017","Rudík","Entertainment","Books & Magazines","None","Debit Card","CZK","-279.0",,"6B630727-6030-4E2D-912B-ADE680ECB3A2"
"03/10/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-24.0",,"BF1D6A98-2D93-4B38-BA07-DD7DB69C247E"
"03/10/2017","Rudík","Household","Groceries","Albert","Debit Card","CZK","-191.0",,"F1A12700-8373-4CF0-8CDD-30D5E2108B13"
"04/10/2017","Rudík","Electronics","Other","N/A","Direct Debit","CZK","3499.0","Braun reklamace","B31850DA-0EA6-488B-92D0-74032202E5C4"
"04/10/2017","Rudík","Electronics","Other","None","Debit Card","CZK","-2534.0","Braun - opet","748A8D4F-A78D-441B-8117-CCB7FB0A5C5F"
"04/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-116.0",,"C82BDFE1-3331-4768-86D5-5BF1FA7C96BC"
"05/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-105.0",,"3648BA65-A2E4-4CC0-96C1-431EFEBBCFED"
"05/10/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-34.0",,"27A869A8-8DF4-4E09-B6A4-92D2FFD3EC88"
"06/10/2017","Rudík","Sport","Fees","None","Debit Card","CZK","-100.0",,"68CDD68B-A024-4D62-B88C-A290B6BCE35D"
"06/10/2017","Rudík","Household","Medicine","None","Debit Card","CZK","1000.0","Cpzp","107A6C75-8084-46D4-AAD9-7853EF37C6BD"
"06/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-135.0",,"B6E8F4C8-0C8B-40FE-B9E8-75F5D360C38F"
"06/10/2017","Rudík","Household","Garden","Bauhaus","Debit Card","CZK","-1031.0",,"DC4B7F85-E647-414F-B840-EBE5CD06F362"
"07/10/2017","Rudík","Meals","Restaurant","None","Debit Card","CZK","-156.0",,"E929E4C0-2B28-45FF-92CF-8CB31C096289"
"08/10/2017","Rudík","Household","Garden","Hornbach","Debit Card","CZK","-140.0",,"7BC36FDC-E681-4967-BE2E-9789190FC638"
"08/10/2017","Rudík","Car","Other","Hornbach","Debit Card","CZK","-120.0",,"07423479-8454-4F94-BF1F-F08F09716C48"
"09/10/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-34.0",,"B044E617-A345-4DE8-969A-3897CA464414"
"09/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-98.0",,"14861116-E2BC-496F-93BC-6126E3222433"
"09/10/2017","Rudík","Electronics","Other","Euronics","Debit Card","CZK","-150.0","Baterky","BD5EE6DB-9E51-4BB4-88A9-D5621DE69438"
"09/10/2017","Rudík","Baby","Other","None","Debit Card","CZK","-309.0","Cisteni","B7EA6A3F-2EAA-4163-A6BC-F8981372ACF0"
"10/10/2017","Rudík","Personal","Gifts","Aliexpress","Debit Card","CZK","-426.52","USD: 18,55 US$
Exchange rate: 22.993","DFE6A6D8-EB4C-41DD-B356-4EB7C0A7482E"
"10/10/2017","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-330.0",,"446AAC20-ED7B-4492-8BD7-79C42C1048A7"
"10/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-140.0",,"7787D714-6682-4E3A-A166-B7A9DB568C9C"
"10/10/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-34.0",,"7FC8AF70-23D0-4BFC-8EFD-D0E2B8951AD4"
"11/10/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-34.0",,"21EC03C8-FF9E-4C19-8279-32B47B5E121F"
"11/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-130.0",,"D4483470-0008-434F-B3A2-2F3602E37084"
"11/10/2017","Rudík","Personal","Gifts","None","Debit Card","CZK","-98.0",,"42196DA1-1660-48A3-83DA-B1A23ABDBA30"
"12/10/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-34.0",,"2E33506E-1AFE-427C-B6DB-FE40951E7106"
"12/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-105.0",,"700727B0-0846-48F1-ACEC-CDB20733B78A"
"13/10/2017","Rudík","Income","Salary","None","Debit Card","CZK","53864.0",,"2EE40C01-354B-45AB-A7D4-25820B6C1643"
"14/10/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-369.0",,"0BBF970B-50EB-466A-8EF5-3FC123ADC2EC"
"14/10/2017","Rudík","Fashion","Clothes","Lidl","Cash","CZK","-299.0",,"1B82890B-E0F6-4D76-B515-0378F4FC1BB4"
"14/10/2017","Rudík","Household","Furniture & Equipments","Lidl","Cash","CZK","-599.0","Rezacka papiru","083F416A-236E-424D-A4B5-98B8F8B91C88"
"14/10/2017","Rudík","Household","Groceries","Lidl","Cash","CZK","-353.0",,"32773208-1FDF-40FE-B0DE-B0EB9D209603"
"15/10/2017","Rudík","Car","Loan","None","Debit Card","CZK","-3797.0",,"7A638BC9-3350-46A8-B862-D8DE65EFE099"
"15/10/2017","Rudík","Household","Mortgage","KB","Direct Debit","CZK","-7603.0",,"257BC8C8-9077-484B-91AE-C47E1564A8A0"
"16/10/2017","Rudík","Income","Other","None","Debit Card","CZK","3500.0",,"E4678FA1-1A45-4B0C-A8F7-F8A96816E137"
"16/10/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-80.0",,"1DD0770C-49E8-4FDA-A760-BC37F06D1ECA"
"16/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-145.0",,"5F54A66F-7719-4452-80E2-22B022F023A8"
"17/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-125.0",,"812F5DC1-7202-46EC-A72C-12DF96453CA8"
"17/10/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-34.0",,"C56C2FD5-32EB-4A1F-BD34-EE4389363347"
"17/10/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-55.0",,"923262C8-D0B7-4157-BA33-5E4F956C00B7"
"18/10/2017","Rudík","Investments","Insurance","AXA","Debit Card","CZK","-977.0",,"1369139F-880A-4C58-894D-CF214E14153E"
"18/10/2017","Rudík","Investments","Investments","Česká Spořitelna","Account Transfer","CZK","-3000.0","Cs realestate fund","489107DF-0ABF-4E3B-B8D1-D0B7C4FA35B7"
"18/10/2017","Rudík","Investments","Pension","None","Account Transfer","CZK","-1000.0",,"12DCDB65-6EA8-41D7-AAE1-F0AAB7B73A5B"
"18/10/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-34.0",,"79B5B633-5E57-485C-84FA-D9B8555DF55A"
"18/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-140.0",,"8DC4EA19-4EF6-4CAB-98B5-EF6EC70F4545"
"18/10/2017","Rudík","Investments","Investments","Conseq","Account Transfer","CZK","-3500.0",,"2C838330-DB5E-4B95-BEF8-719084062AC6"
"18/10/2017","Rudík","Household","Services & Other fees","None","Account Transfer","CZK","-4281.0",,"DBE67A5A-67BB-4CCC-B059-843719AF3B9F"
"18/10/2017","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-45.0",,"D359CF66-9E38-4549-B3FA-7C559AEB85E9"
"19/10/2017","Rudík","Income","Salary","None","Debit Card","CZK","900.0",,"D291AAC2-738A-4B57-99C9-96ED627BAA93"
"19/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-125.0",,"DC387DEE-191E-452A-89FE-738545A7724C"
"19/10/2017","Rudík","Household","Groceries","Albert","Debit Card","CZK","-130.0",,"6C3BEE3E-6FF4-4B7B-A656-87CA8FC4C632"
"19/10/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-34.0",,"3499FC13-7285-4510-B89C-98F14A049859"
"20/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-120.0",,"F872C8DE-EE14-44A3-8E7D-18AEF051DE0C"
"20/10/2017","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-280.0",,"47FB6EC3-7FF0-4250-9993-31695FF340A0"
"21/10/2017","Rudík","Car","Fuel","Shell","Debit Card","CZK","-1330.0",,"845F7AE1-3727-42BA-A5CD-3A74730E74ED"
"21/10/2017","Rudík","Fashion","Clothes","None","Debit Card","CZK","-349.0",,"6994EF75-47E3-4553-A5BC-DE1822530DBA"
"21/10/2017","Rudík","Car","Fees","None","Debit Card","CZK","-100.0",,"FEF3311A-BB15-4E28-8928-0A0C30D16840"
"21/10/2017","Rudík","Personal","Transportation","None","Debit Card","CZK","-100.0",,"9DFCF191-2948-4A58-8920-7171AF8931EC"
"21/10/2017","Rudík","Sport","Fees","None","Debit Card","CZK","-700.0","Sauna","FA970BAC-5BCD-4862-8133-17D21EFE6E25"
"21/10/2017","Rudík","Entertainment","Culture","None","Debit Card","CZK","-330.0",,"CBBDABBC-4AC4-475C-A4EE-44FB3234D077"
"21/10/2017","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-46.0",,"D4B2ED8E-9093-4639-87B1-93BCB05BE87B"
"22/10/2017","Rudík","Meals","Restaurant","None","Debit Card","CZK","-125.0",,"D5219DB4-61FA-4285-A748-29C97C8C89E5"
"22/10/2017","Rudík","Household","Groceries","Tesco","Debit Card","CZK","-237.0",,"B8227893-7BB9-4ECF-802A-6DD429081AE7"
"22/10/2017","Rudík","Entertainment","Other","None","Debit Card","CZK","-89.0","News","9FFF5806-749E-4BC9-AF30-81154D7EDCE2"
"23/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-114.0",,"3F1A6D27-6BFA-4BC6-B56E-6C725110BBFA"
"23/10/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-60.0",,"A75C0F75-AD02-4636-89A1-B05545DEE76D"
"23/10/2017","Rudík","Investments","Investments","None","Debit Card","CZK","-100.0","Ucet cs","0421A354-B9DE-48D0-B3BC-A341C76C9E73"
"24/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-104.0",,"1F539D53-1B8B-4F78-A61B-80D27711C04A"
"24/10/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-34.0",,"7AFFF61A-6F31-4D65-98A2-9E52C089342C"
"25/10/2017","Rudík","Meals","Snack","None","Debit Card","CZK","-34.0",,"DA6B4C47-78DC-4998-98CB-E19CB746FE55"
"25/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-145.0",,"C203BEE6-1924-42AD-A663-3409ED02BAAC"
"26/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-115.0",,"5D46E9CC-E36F-417B-916A-15C477F8B2DD"
"26/10/2017","Rudík","Household","Groceries","Albert","Debit Card","CZK","-226.0",,"B2DC803A-076B-49A7-A2EF-1BB5748316BB"
"26/10/2017","Rudík","Household","Furniture & Equipments","None","Debit Card","CZK","-99.0",,"3E34C875-B535-4ECA-9405-8044F004C7DC"
"27/10/2017","Rudík","Meals","Work lunch","None","Debit Card","CZK","-124.0",,"92BB6D88-0671-4845-B990-F29CDA3F0659"
"27/10/2017","Rudík","Car","Fees","Pemm","Debit Card","CZK","-1519.0","Prezuti","97B9716C-2B23-47A0-9B6A-23AA3925CC6E"
